time	sensor_1	sensor_2	sensor_3	sensor_4	sensor_5	sensor_6	sensor_7	sensor_8	sensor_9	sensor_10	sensor_11	sensor_12	sensor_13	sensor_14	sensor_15	sensor_16	sensor_17
188100	-1,84873607647e-08	-6,26971974838e-09	0,0	-1,26539080417e-08	-1,26539080417e-08	-5,11181975444e-09	-7,61303491122e-09	-6,26971974838e-09	0,0	-3,24219959581e-09	-3,25321121077e-09	-8,89984258201e-09	-3,91537107188e-09	-8,89984258201e-09	-1,71977677748e-09	-3,62509874634e-09	-3,56706296292e-09
189000	3,92339479559e-09	1,92913720675e-09	0,0	2,11963401512e-09	2,11963401512e-09	-5,16633111122e-10	2,64383601591e-09	1,92913720675e-09	0,0	-2,94476133788e-09	-1,7277276854e-09	-4,46638178057e-09	1,65635600251e-09	-4,46638178057e-09	4,26316002031e-09	-5,3188179e-09	-3,45552997612e-09
189900	-1,40632561188e-08	-4,80198088656e-09	0,0	-9,59470340286e-09	-9,59470340286e-09	-7,69936059221e-09	-1,95081012393e-09	-4,80198088656e-09	0,0	1,18705401132e-11	2,46447509141e-09	-2,28723837968e-09	-5,49253560353e-12	-2,28723837968e-09	5,34593696345e-09	-5,33478111552e-09	-2,31359529107e-09
190800	-8,55425063955e-10	-1,67996526929e-09	0,0	7,28249577232e-10	7,28249577232e-10	-9,9111818278e-10	1,73066007175e-09	-1,67996526929e-09	0,0	-1,65121249957e-09	-4,31906449079e-09	-2,96922431384e-09	-4,73204937216e-09	-2,96922431384e-09	-4,36085100097e-09	1,17662396518e-09	2,19788702625e-10
191700	6,05501437981e-08	2,09077103725e-08	0,0	4,10925214733e-08	4,10925214733e-08	2,7437389769e-08	1,38896892138e-08	2,09077103725e-08	0,0	1,23410284617e-08	1,89779882219e-09	2,6247324548e-08	9,00728892369e-09	2,6247324548e-08	-5,91486424361e-09	1,91535592378e-08	1,30866157256e-08
192600	7,56140631784e-08	2,85790929109e-08	0,0	4,89781880443e-08	4,89781880443e-08	3,17863446356e-08	1,7460880127e-08	2,85790929109e-08	0,0	2,82886389376e-08	1,60365628183e-08	5,70274229868e-08	1,63261791219e-08	5,70274229868e-08	4,23072862228e-09	2,29272181369e-08	4,44356535061e-08
193500	-7,90449111462e-08	-2,85687648511e-08	0,0	-5,24373504581e-08	-5,24373504581e-08	-3,5967660043e-08	-1,67649051519e-08	-2,85687648511e-08	0,0	-2,23818849551e-08	-1,92661374812e-08	-5,66263317954e-08	-1,40176458976e-08	-5,66263317954e-08	-1,5640102055e-09	-2,431783755e-08	-4,53178586255e-08
194400	4,46741579647e-08	1,70397194658e-08	0,0	2,87916385627e-08	2,87916385627e-08	1,51023299488e-08	1,38458621113e-08	1,70397194658e-08	0,0	1,35857544927e-08	8,79810232229e-09	2,42421674413e-08	1,53556459724e-08	2,42421674413e-08	1,57183457199e-08	1,88110423248e-09	6,64352295851e-09
195300	4,29906869383e-08	1,33333795257e-08	0,0	3,06047572656e-08	3,06047572656e-08	1,22564831874e-08	1,85359401477e-08	1,33333795257e-08	0,0	8,13043389992e-09	-5,89070956772e-09	1,77225934518e-08	-2,11919269571e-09	1,77225934518e-08	-1,30169617254e-08	1,94650101079e-08	1,13561729051e-08
196200	7,26350733027e-08	2,71542561336e-08	0,0	4,73312472514e-08	4,73312472514e-08	3,53625292934e-08	1,22222669333e-08	2,71542561336e-08	0,0	1,15246866709e-08	2,2456253103e-08	4,53172187419e-08	1,61349753378e-08	4,53172187419e-08	-5,08636557372e-09	2,56537654064e-08	2,49049197229e-08
197100	4,89147791669e-08	1,77012310319e-08	0,0	3,24282121027e-08	3,24282121027e-08	2,51412335227e-08	7,47078834932e-09	1,77012310319e-08	0,0	1,88115948929e-08	2,60218660452e-09	2,76287321951e-08	1,16673416832e-08	2,76287321951e-08	-1,63795486739e-09	1,20221905808e-08	1,73324649419e-08
198000	3,89161655183e-08	1,45895276281e-08	0,0	2,53203820755e-08	2,53203820755e-08	1,20537297555e-08	1,34033194493e-08	1,45895276281e-08	0,0	1,45809402274e-08	-1,11557759286e-09	6,45352097304e-09	2,16142304814e-08	6,45352097304e-09	2,16402596371e-08	-9,04745542103e-09	-6,25404403953e-09
198900	3,16795859894e-08	1,43361458454e-08	0,0	1,82876292356e-08	1,82876292356e-08	3,49970138025e-09	1,48758543436e-08	1,43361458454e-08	0,0	1,75620200769e-08	1,30130463864e-09	1,43741359015e-08	1,89484267384e-08	1,43741359015e-08	1,52587212683e-08	-7,54804220423e-09	6,65244913654e-09
