time	I_imag	d/dt
214200	-3,7276363943e-07	-3,41749019293e-09
215100	-9,48734953269e-07	-9,59952189732e-09
216000	-1,54056411637e-07	1,32446423605e-08
216900	-4,90253236165e-07	-5,6032804088e-09
217800	-1,79968397218e-05	-2,91776441428e-07
218700	-3,01003500642e-07	2,94930603686e-07
219600	-9,22462174096e-07	-1,03576445576e-08
220500	-1,65078655892e-06	-1,2138739747e-08
221400	-2,20113151159e-06	-9,17241587787e-09
222300	-8,13611984798e-06	-9,89164722731e-08
223200	3,5607073324e-05	7,29053219534e-07
224100	-2,82191922565e-06	-6,40483209162e-07
225000	-3,11660359371e-06	-4,91140613433e-09
225900	-6,33879356958e-08	5,08869276336e-08
226800	2,34186543283e-05	3,91367371066e-07
227700	5,0417313508e-06	-3,06282049624e-07
228600	1,03417097098e-05	8,83329726495e-08
229500	2,92826712164e-05	3,15682691777e-07
230400	6,72620702342e-07	-4,76834175234e-07
231300	3,70132026114e-05	6,05676365151e-07
232200	6,5161802721e-07	-6,06026409737e-07
233100	7,4905329405e-07	1,62392111401e-09
234000	4,88624502373e-05	8,01889949054e-07
234900	5,46999135126e-07	-8,05257518369e-07
235800	3,78072828352e-07	-2,81543844623e-09
236700	5,94998135432e-07	3,61542178466e-09
237600	6,98981916573e-07	1,73306301903e-09
238500	5,50595991188e-07	-2,47309875642e-09
239400	7,12920806057e-07	2,70541358115e-09
240300	6,18451375289e-07	-1,5744905128e-09
241200	9,93982691086e-07	6,25885526328e-09
242100	9,90704735271e-07	-5,46325969008e-11
243000	9,63802876912e-07	-4,48364305994e-10
243900	1,1157133381e-06	2,53184101975e-09
244800	1,08702401725e-06	-4,78155347407e-10
245700	1,02631880304e-06	-1,01175357015e-09
246600	6,79610604949e-07	-5,77846996823e-09
247500	7,07401503753e-07	4,63181646724e-10
248400	6,22188097322e-07	-1,42022344051e-09
249300	6,89087943609e-07	1,11499743812e-09
250200	6,30157159096e-07	-9,82179741893e-10
251100	5,61895100073e-05	9,25989214137e-07
252000	3,72740970389e-05	-3,15256882806e-07
252900	3,57051074936e-05	-2,61498257557e-08
253800	4,35718963716e-05	1,31113147967e-07
254700	4,40643679933e-05	8,20786036095e-09
255600	3,53553106824e-05	-1,4515095518e-07
256500	2,25830924195e-05	-2,12870304382e-07
257400	2,22969493298e-05	-4,76905149453e-09
258300	2,08150650743e-05	-2,4698070926e-08
259200	1,88171019239e-05	-3,32993858395e-08
260100	1,70526578505e-05	-2,94074012225e-08
261000	1,89269060125e-05	3,12374693659e-08
261900	1,62912963576e-05	-4,39268275815e-08
262800	7,42459144628e-06	-1,47778415189e-07
263700	9,81093489806e-06	3,9772390863e-08
264600	8,40590898806e-06	-2,34170985e-08
265500	9,44078845845e-06	1,72479911731e-08
266400	5,94520792869e-06	-5,8259675496e-08
267300	4,53022814924e-06	-2,35829963241e-08
