time	Vm	d/dt
183600	9997,728361	-0,000928014538749
184500	9997,9113089	0,00304913168684
185400	9997,68722203	-0,00373478122137
186300	9998,09302564	0,0067633935006
187200	9997,94220112	-0,00251374200789
188100	9998,01261451	0,00117355656791
189000	9997,99751964	-0,000251581288345
189900	9998,05198154	0,00090769847493
190800	9998,05686088	8,1322199397e-05
191700	9997,82999184	-0,00378115066442
192600	9997,57270839	-0,00428805748746
193500	9997,84107816	0,00447282950948
194400	9997,68551058	-0,00259279304598
195300	9997,54770272	-0,00229679759741
196200	9997,32689928	-0,00368005727375
197100	9997,18850832	-0,00230651605313
198000	9997,08375898	-0,00174582229083
198900	9996,99919647	-0,00140937525284
199800	9996,89227098	-0,00178209151609
200700	9996,07734027	-0,0135821783777
201600	9994,69699244	-0,0230057971893
202500	9995,36849467	0,0111917038162
203400	9993,68760683	-0,0280147974048
204300	9993,3033587	-0,00640413550379
205200	9991,4282029	-0,0312525966476
206100	9991,51352263	0,00142199547906
207000	9995,14517538	0,0605275458074
207900	9995,047793	-0,00162303965702
208800	10000,1500362	0,0850373873741
209700	10004,4144797	0,0710740580026
210600	10000,0208134	-0,0732277720846
211500	10009,0638892	0,150717929535
212400	10001,8210211	-0,120714467945
213300	10008,5872383	0,112770286814
214200	10013,1175262	0,0755047977332
215100	10004,2118362	-0,148428165815
216000	10010,270662	0,100980429934
216900	10015,2061082	0,0822574357167
217800	10003,6289594	-0,192952479609
218700	10009,1931029	0,0927357251619
219600	10017,4486503	0,137592457097
220500	10022,1609453	0,0785382493207
221400	10025,0996305	0,0489780866889
222300	10004,3120367	-0,346459896047
223200	9995,44149133	-0,147842422991
224100	10002,5759303	0,118907316202
225000	10003,1960897	0,010335989915
225900	10000,4930409	-0,0450508134832
226800	9994,73091664	-0,0960354040998
227700	9996,91832707	0,0364568405252
228600	9996,27301956	-0,0107551251818
229500	9994,05724561	-0,0369295658209
230400	9992,09311965	-0,0327354327199
231300	9993,63023032	0,0256185111712
232200	9992,55753222	-0,0178783016016
233100	9991,70227966	-0,0142542094056
234000	9993,00829108	0,0217668569512
234900	9991,9055998	-0,0183781879626
235800	9991,31839403	-0,00978676274984
236700	9992,07610219	0,0126284692944
237600	9992,20001901	0,00206528031698
238500	9991,77584717	-0,0070695307063
239400	9990,91391171	-0,0143655909141
240300	9990,25053425	-0,0110562910007
241200	9990,0247485	-0,00376309588819
242100	9990,3715587	0,00578016998594
243000	9989,91875322	-0,00754675800454
243900	9988,39738836	-0,0253560810354
244800	9989,04888123	0,0108582146244
245700	9990,19903908	0,0191692975105
246600	9991,87263843	0,0278933225032
247500	9991,43146216	-0,00735293789909
248400	9991,323506	-0,00179926941006
249300	9991,7932641	0,0078293016868
250200	9992,08710851	0,0048974068296
251100	9993,13323617	0,017435461042
252000	9993,90097851	0,0127957057097
252900	9993,90122876	4,17084390089e-06
253800	9993,53570411	-0,00609207751913
254700	9993,52859554	-0,000118476271352
255600	9994,29970473	0,0128518198547
256500	9995,02958175	0,012164616986
257400	9995,04205916	0,000207956927837
258300	9995,29868844	0,004277154587
259200	9995,62607413	0,00545642827886
260100	9996,14599595	0,00866536356734
261000	9995,94963763	-0,00327263862124
261900	9996,00945333	0,00099692839273
262800	9997,14606913	0,0189435966217
263700	9996,8470404	-0,00498381216106
264600	9997,21598356	0,00614905257883
265500	9997,09854701	-0,00195727577781
266400	9997,43547534	0,00561547214487
267300	9997,69876739	0,00438820083685
