time	Vm	d/dt
103500	9998,15504415	0,00185229734728
104400	9997,72564653	-0,00715662696633
105300	9997,77823917	0,000876543987245
106200	9997,72498124	-0,00088763209363
107100	9997,24171488	-0,00805443936818
108000	9996,35000937	-0,0148617585627
108900	9996,25019696	-0,00166354016822
109800	9995,58154135	-0,0111442601654
110700	9995,37048605	-0,0035175882691
111600	9994,93765695	-0,00721381825185
112500	9995,00478085	0,00111873157366
113400	9994,36703577	-0,0106290846973
114300	9994,30754127	-0,000991574985437
115200	9992,98882743	-0,0219785640258
116100	9992,67185425	-0,00528288628135
117000	9991,89550375	-0,0129391749512
117900	9994,20357763	0,0384678979002
118800	9992,9234315	-0,0213357688387
119700	9996,90129834	0,0662977807723
120600	10008,4355664	0,192237801389
121500	9996,04144098	-0,206568757387
122400	10007,4456644	0,190070390452
123300	10010,053006	0,0434556923354
124200	10010,0078659	-0,000752334801291
125100	10014,8119425	0,0800679433716
126000	10013,0119897	-0,029999212134
126900	10013,350524	0,0056422377305
127800	10011,3560757	-0,0332408051669
128700	10014,5252314	0,0528192622101
129600	10013,9155779	-0,0101608924379
130500	10011,4651659	-0,0408401993906
131400	10011,8118906	0,00577874547492
132300	10011,7100975	-0,00169655299709
133200	10010,7498554	-0,0160040336782
134100	10006,4433609	-0,0717749097363
135000	10009,695046	0,0541947516636
135900	10011,5767445	0,0313616425933
136800	10007,7774151	-0,0633221569737
137700	10014,407199	0,110496399263
138600	10018,0061565	0,0599826242566
139500	10006,8874742	-0,185311370986
140400	10003,2518589	-0,0605935893962
141300	9998,69988776	-0,0758661854377
142200	9999,73078207	0,0171815719737
143100	9998,42454997	-0,0217705350113
144000	9994,63885778	-0,0630948699448
144900	9994,81374639	0,0029148102764
145800	9995,37912699	0,00942300996997
146700	9993,92881046	-0,0241719421873
147600	9993,93757979	0,000146155507264
148500	9992,92072404	-0,0169475958279
149400	9991,4833967	-0,0239554556211
150300	9992,6278506	0,0190742315293
151200	9991,39004505	-0,0206300925065
152100	9991,45879157	0,00114577543667
153000	9991,38887658	-0,0011652498054
153900	9990,71369288	-0,0112530617536
154800	9990,47666951	-0,00395038939693
155700	9990,63039558	0,0025621010184
156600	9991,26271094	0,010538589407
157500	9990,49076123	-0,0128658284965
158400	9991,023672	0,00888184616873
159300	9991,37175222	0,00580133706211
160200	9992,99643339	0,0270780193659
161100	9992,87628082	-0,00200254281732
162000	9993,34641254	0,00783552867075
162900	9993,14025061	-0,00343603216406
163800	9993,27838855	0,00230229910245
164700	9993,94733732	0,011149146188
165600	9994,08001333	0,00221126668548
166500	9994,05114534	-0,000481133036374
167400	9994,5272803	0,00793558264907
168300	9995,01967004	0,00820649556366
169200	9994,81432609	-0,00342239914547
170100	9994,84876536	0,000573987821826
171000	9995,62706872	0,0129717227482
171900	9995,61730341	-0,000162755245492
172800	9995,67961078	0,00103845627727
173700	9996,25839437	0,0096463931655
174600	9995,91462028	-0,00572956822455
175500	9996,69522686	0,0130101096427
176400	9997,12565937	0,00717387513181
177300	9997,15777597	0,000535276713617
178200	9997,36995953	0,00353639266001
179100	9996,95131154	-0,00697746651091
180000	9997,44403586	0,00821207203817
180900	9997,83043497	0,00643998514458
181800	9997,89380058	0,00105609349906
182700	9997,89468763	1,47841418463e-05
183600	9997,84109511	-0,000893208568201
184500	9998,01611601	0,00291701492912
185400	9997,79997964	-0,00360227287092
186300	9998,18673668	0,00644595067542
187200	9998,04366898	-0,00238446160999
188100	9998,11103798	0,00112281666543
189000	9998,09654174	-0,000241604001803
189900	9998,14902933	0,000874793233652
190800	9998,15227017	5,40139918182e-05
191700	9997,93540238	-0,00361446330362
192600	9997,69303193	-0,00403950738091
193500	9997,94707796	0,00423410040542
194400	9997,79989015	-0,00245313005817
195300	9997,66700017	-0,00221483303546
196200	9997,45821307	-0,00347978495911
197100	9997,32678205	-0,0021905170127
198000	9997,22666229	-0,00166866274364
198900	9997,14775388	-0,00131514019458
199800	9997,04948991	-0,00163773276272
200700	9996,2764427	-0,0128841202236
201600	9994,95238663	-0,0220676011591
202500	9995,60203684	0,0108275034427
203400	9993,99973933	-0,0267049584855
204300	9993,64257002	-0,00595282173454
205200	9991,85884592	-0,0297287349906
206100	9991,92576118	0,00111525428729
207000	9995,40760073	0,0580306591708
207900	9995,30504807	-0,00170921106234
208800	10000,1811317	0,0812680601319
209700	10004,2270377	0,0674317676874
210600	10000,0561097	-0,0695154671135
211500	10008,6456598	0,143159167624
212400	10001,7516135	-0,114900771921
213300	10008,2149761	0,107722710604
214200	10012,544899	0,0721653816404
215100	10004,0506201	-0,141571314302
216000	10009,8514069	0,096679779221
216900	10014,5551897	0,0783963811312
217800	10003,4955353	-0,184327574851
218700	10008,7951776	0,0883273728347
219600	10016,69091	0,131595538809
220500	10021,1551145	0,0744034082601
221400	10023,956794	0,0466946591281
222300	10004,1239534	-0,330547343966
223200	9995,67120198	-0,140879189711
224100	10002,4801033	0,113481689285
225000	10003,098904	0,0103133438435
225900	10000,5011863	-0,0432952944718
226800	9994,99384966	-0,0917889439321
227700	9997,06906463	0,0345869161991
228600	9996,4658496	-0,0100535838786
229500	9994,35779309	-0,0351342752742
230400	9992,48842788	-0,0311560867602
231300	9993,95256624	0,0244023060442
232200	9992,93398051	-0,0169764288984
233100	9992,10983412	-0,0137357731603
234000	9993,3527775	0,0207157230087
234900	9992,29151967	-0,0176876305202
235800	9991,72302904	-0,00947484387467
236700	9992,45511913	0,0122015015253
237600	9992,57811141	0,00204987141011
238500	9992,16438268	-0,00689547880347
239400	9991,35527713	-0,0134850924884
240300	9990,73640201	-0,0103145853701
241200	9990,51833097	-0,00363451730194
242100	9990,852655	0,00557206704034
243000	9990,41793747	-0,00724529205448
243900	9988,97147298	-0,0241077415963
244800	9989,57876895	0,010121599601
245700	9990,65375438	0,0179164237599
246600	9992,25524899	0,0266915768091
247500	9991,83041662	-0,00708053938609
248400	9991,72982212	-0,00167657505447
249300	9992,18060597	0,00751306411415
250200	9992,46055145	0,00466575803454
251100	9993,47665694	0,0169350914347
252000	9994,20531282	0,0121442647055
252900	9994,20868594	5,62186445071e-05
253800	9993,86328559	-0,00575667248449
254700	9993,85271493	-0,000176177690052
255600	9994,58507073	0,0122059301391
256500	9995,27344761	0,01147294795
257400	9995,2892433	0,000263261472689
258300	9995,53127526	0,00403386606364
259200	9995,83981252	0,00514228764365
260100	9996,34218155	0,00837281715906
261000	9996,15534501	-0,00311394229178
261900	9996,21139636	0,000934189171797
262800	9997,29028079	0,0179814070145
263700	9997,00817991	-0,00470168131181
264600	9997,35936163	0,00585302877726
265500	9997,24754683	-0,00186357998179
266400	9997,56320382	0,00526094983452
267300	9997,81230494	0,00415168529911
